loan_id,customer_id,application_date,loan_type,requested_loan_amount,approved_loan_amount,loan_tenure_months,interest_rate,monthly_income,monthly_expenses,employment_type,credit_score,existing_loan_amount,loan_status,repayment_status,emi_amount,city,income_segment
LOAN000673,CUST001758,2024-09-10,Business,924100.0,820000.0,97,12.57,30802.78,22319.41,Self-employed,666,0.0,Approved,On-time,13504.04,Pune,Low
LOAN001517,CUST001976,2024-09-10,Personal,352800.0,256300.0,29,12.67,150351.29,65426.28,Self-employed,738,0.0,Approved,On-time,10306.14,Nagpur,High
LOAN004069,CUST001890,2024-09-10,Home,4894800.0,4894800.0,171,8.84,81580.44,36540.23,Salaried,726,0.0,Approved,On-time,50434.96,Patna,High
LOAN001032,CUST001720,2024-09-10,Personal,680100.0,514300.0,7,13.24,159402.16,92453.31,Salaried,688,261565.99,Approved,On-time,76749.54,Lucknow,High
LOAN005523,CUST000034,2024-09-10,Home,1061000.0,0.0,283,9.74,17683.26,7172.6,Freelancer,543,32454.81,Rejected,Not Started,0.0,Chandigarh,Low
LOAN002507,CUST002710,2024-09-11,Home,6736100.0,6518700.0,215,8.8,221414.47,85629.75,Salaried,733,733281.77,Approved,On-time,60347.3,Hyderabad,Premium
LOAN000884,CUST002136,2024-09-11,Gold,425000.0,425000.0,31,8.6,138924.81,49399.46,Self-employed,707,0.0,Approved,On-time,15337.81,Pune,High
LOAN003149,CUST000993,2024-09-11,Business,1646000.0,1576400.0,60,12.84,113655.39,48253.44,Business,633,0.0,Approved,On-time,35738.96,Bhopal,High
LOAN003201,CUST000338,2024-09-11,Personal,132400.0,112600.0,39,11.93,206279.55,111606.1,Salaried,806,72902.23,Approved,On-time,3497.13,Chandigarh,Premium
LOAN007957,CUST001750,2024-09-11,Personal,397500.0,0.0,21,12.77,173435.09,92618.79,Business,732,991585.16,Rejected,Not Started,0.0,Surat,High
LOAN002133,CUST002244,2024-09-11,Home,4440500.0,3769600.0,96,8.95,111734.62,50022.69,Business,717,130965.2,Approved,On-time,55127.68,Vadodara,High
LOAN006402,CUST002379,2024-09-11,Personal,671100.0,524000.0,16,12.97,68688.58,10303.29,Salaried,736,127328.29,Approved,On-time,35839.59,Nagpur,Mid
LOAN005083,CUST001960,2024-09-11,Business,1291200.0,816400.0,100,12.46,43040.93,16664.1,Salaried,675,0.0,Approved,On-time,13161.84,Pune,Mid
LOAN001685,CUST001234,2024-09-11,Personal,215500.0,162100.0,23,15.32,28745.2,7769.46,Salaried,552,1292.05,Approved,On-time,8177.71,Hyderabad,Low
LOAN005358,CUST002759,2024-09-11,Personal,257900.0,220200.0,51,13.99,55243.96,21010.97,Salaried,654,230392.4,Approved,On-time,5752.08,Lucknow,Mid
LOAN006191,CUST002875,2024-09-11,Vehicle,530000.0,362500.0,64,10.19,40895.34,16820.24,Salaried,689,165346.68,Approved,On-time,7365.34,Delhi,Mid
LOAN006903,CUST001382,2024-09-12,Gold,389300.0,334600.0,29,8.76,147163.48,72305.16,Business,699,232923.52,Approved,On-time,12844.19,Bhopal,High
LOAN000599,CUST002401,2024-09-12,Business,1301300.0,1279200.0,110,13.38,43375.37,19432.78,Self-employed,576,277551.15,Approved,On-time,20240.36,Bengaluru,Mid
LOAN005087,CUST000127,2024-09-12,Personal,510700.0,510700.0,48,12.92,158704.54,116541.58,Salaried,732,188008.17,Approved,On-time,13680.53,Surat,High
LOAN006596,CUST002382,2024-09-12,Business,707600.0,538400.0,117,13.02,23587.03,13778.06,Salaried,627,3053.62,Approved,On-time,8146.36,Chennai,Low
LOAN006450,CUST000423,2024-09-12,Personal,185600.0,185600.0,28,13.61,45344.86,20547.44,Business,698,217987.09,Approved,On-time,7773.9,Ahmedabad,Mid
LOAN000774,CUST000175,2024-09-12,Education,1500900.0,1226000.0,169,9.68,417213.18,137320.75,Salaried,798,0.0,Approved,On-time,13314.61,Lucknow,Premium
LOAN004584,CUST000932,2024-09-12,Home,1002500.0,0.0,157,9.07,16707.65,7579.52,Salaried,682,0.0,Rejected,Not Started,0.0,Kolkata,Low
LOAN003632,CUST002910,2024-09-12,Gold,178600.0,169400.0,15,9.07,22329.06,7480.0,Business,608,104174.17,Approved,On-time,11988.2,Coimbatore,Low
LOAN000217,CUST001791,2024-09-12,Vehicle,240100.0,0.0,61,10.67,71159.69,50495.8,Salaried,546,0.0,Rejected,Not Started,0.0,Jaipur,Mid
LOAN007838,CUST001725,2024-09-12,Home,1191000.0,1136700.0,177,9.43,19849.23,6523.52,Unemployed,592,46012.78,Approved,Late,11913.29,Nagpur,Low
LOAN004918,CUST000281,2024-09-13,Personal,142900.0,114200.0,38,15.86,17036.61,5567.81,Freelancer,508,0.0,Approved,On-time,3842.25,Chandigarh,Low
LOAN006429,CUST000286,2024-09-13,Vehicle,530900.0,437100.0,16,9.63,33721.64,21301.73,Business,711,0.0,Approved,On-time,29219.46,Indore,Low
LOAN004968,CUST002672,2024-09-13,Personal,374700.0,340700.0,22,13.78,31222.56,10311.18,Salaried,683,118725.45,Approved,On-time,17613.11,Kolkata,Low
LOAN007825,CUST000494,2024-09-13,Vehicle,407100.0,273400.0,29,9.56,68074.0,30187.77,Salaried,709,415286.86,Approved,On-time,10595.86,Ludhiana,Mid
LOAN001044,CUST002862,2024-09-13,Personal,142500.0,0.0,48,14.15,29460.0,12393.52,Unemployed,655,0.0,Rejected,Not Started,0.0,Kanpur,Low
LOAN005162,CUST002729,2024-09-13,Gold,95200.0,75300.0,3,9.24,15284.85,5785.19,Freelancer,615,77960.02,Approved,On-time,25487.53,Ludhiana,Low
LOAN001332,CUST001591,2024-09-13,Personal,299800.0,254200.0,35,14.33,32667.56,10169.94,Self-employed,611,35201.09,Approved,On-time,8928.72,Bhopal,Low
LOAN003947,CUST001487,2024-09-13,Vehicle,160500.0,0.0,26,10.21,46512.7,19241.58,Self-employed,642,17763.66,Rejected,Not Started,0.0,Chennai,Mid
LOAN002865,CUST001927,2024-09-13,Personal,747600.0,689200.0,31,11.87,119458.24,61195.78,Freelancer,803,350257.09,Approved,On-time,25923.79,Patna,High
LOAN006615,CUST002208,2024-09-14,Gold,409700.0,407500.0,33,8.9,55659.94,31278.73,Salaried,701,0.0,Approved,On-time,13966.72,Vadodara,Mid
LOAN005025,CUST002085,2024-09-14,Gold,126100.0,86700.0,14,10.03,26846.57,9721.26,Unemployed,515,36659.91,Approved,Late,6588.07,Chandigarh,Low
LOAN004546,CUST000076,2024-09-14,Personal,256500.0,180000.0,53,14.99,21377.6,13267.06,Self-employed,564,0.0,Approved,On-time,4664.05,Patna,Low
LOAN001872,CUST002132,2024-09-14,Business,312200.0,0.0,84,12.5,65224.23,21808.84,Freelancer,701,153453.44,Rejected,Not Started,0.0,Vadodara,Mid
LOAN006130,CUST001521,2024-09-14,Personal,801400.0,655400.0,22,12.74,95775.91,43457.31,Salaried,732,0.0,Approved,On-time,33562.45,Nagpur,High
LOAN007722,CUST001397,2024-09-14,Personal,267600.0,0.0,24,14.15,40409.73,18448.31,Freelancer,635,0.0,Rejected,Not Started,0.0,Mumbai,Mid
LOAN001450,CUST002775,2024-09-14,Personal,81100.0,59600.0,55,13.62,26069.94,12762.72,Salaried,665,51516.37,Approved,On-time,1462.77,Hyderabad,Low
LOAN004200,CUST000815,2024-09-14,Vehicle,456900.0,375800.0,36,10.42,118357.07,80141.17,Business,656,521037.03,Approved,On-time,12200.25,Jaipur,High
LOAN004362,CUST000021,2024-09-14,Education,957300.0,0.0,87,10.32,38290.69,16523.53,Salaried,703,6978.67,Rejected,Not Started,0.0,Kolkata,Mid
LOAN004551,CUST001000,2024-09-14,Personal,293800.0,235600.0,15,13.18,24482.21,12586.94,Salaried,701,0.0,Approved,On-time,17121.92,Pune,Low
LOAN006868,CUST001044,2024-09-14,Personal,204000.0,164200.0,15,12.81,87736.62,50605.23,Self-employed,720,210030.57,Approved,On-time,11904.66,Lucknow,High
LOAN003186,CUST001341,2024-09-14,Business,1041400.0,1010900.0,31,12.55,57046.53,18712.6,Salaried,667,339719.54,Approved,On-time,38349.73,Lucknow,Mid
LOAN001323,CUST001836,2024-09-14,Personal,49200.0,41000.0,14,14.65,30440.97,8287.39,Self-employed,579,88314.19,Approved,Late,3203.77,Coimbatore,Low
LOAN006531,CUST002896,2024-09-14,Business,1475300.0,1350700.0,36,12.4,49176.62,21290.45,Self-employed,699,8262.71,Approved,On-time,45121.05,Indore,Mid
LOAN000729,CUST000997,2024-09-15,Personal,111100.0,102100.0,52,12.91,173043.66,66188.21,Business,740,231096.34,Approved,On-time,2573.89,Kolkata,High
LOAN007005,CUST000666,2024-09-15,Home,2770500.0,2644600.0,69,9.24,46175.27,15232.13,Salaried,644,0.0,Approved,On-time,49550.59,Chandigarh,Mid
LOAN002327,CUST001328,2024-09-15,Home,5062900.0,4370100.0,348,8.5,96114.56,48413.84,Salaried,741,0.0,Approved,On-time,33858.24,Chennai,High
LOAN003587,CUST001634,2024-09-15,Vehicle,1161900.0,701200.0,54,9.84,78235.79,36025.82,Self-employed,681,453917.21,Approved,On-time,16123.89,Chandigarh,High
LOAN000570,CUST000819,2024-09-15,Personal,382200.0,305200.0,34,13.45,54182.8,27826.97,Business,710,24852.16,Approved,On-time,10844.85,Chennai,Mid
LOAN001671,CUST001315,2024-09-15,Education,565200.0,500100.0,39,10.55,22606.55,10451.16,Salaried,625,71799.66,Approved,On-time,15202.55,Chandigarh,Low
LOAN001214,CUST002900,2024-09-15,Vehicle,1234000.0,1055700.0,80,10.57,61699.42,33636.81,Salaried,607,0.0,Approved,On-time,18443.02,Bengaluru,Mid
LOAN002858,CUST002961,2024-09-15,Vehicle,856700.0,793100.0,19,10.44,43945.83,19216.14,Freelancer,601,0.0,Approved,On-time,45468.0,Nagpur,Mid
LOAN001948,CUST000161,2024-09-15,Personal,179600.0,0.0,9,13.3,63740.07,42578.2,Salaried,696,56542.49,Rejected,Not Started,0.0,Bhopal,Mid
LOAN005667,CUST001078,2024-09-16,Personal,131900.0,112100.0,37,13.97,55329.51,24625.64,Salaried,624,101996.16,Approved,On-time,3746.28,Chandigarh,Mid
LOAN007743,CUST002759,2024-09-16,Personal,437200.0,437200.0,18,13.2,62023.54,26813.05,Business,707,0.0,Approved,On-time,26905.7,Lucknow,Mid
LOAN002759,CUST001488,2024-09-16,Education,1413200.0,798700.0,43,10.79,58125.82,30751.87,Salaried,650,21909.57,Approved,On-time,22478.42,Chennai,Mid
LOAN000601,CUST000391,2024-09-16,Vehicle,376900.0,338000.0,59,10.6,37655.34,19823.44,Business,586,0.0,Approved,On-time,7375.44,Pune,Mid
LOAN002505,CUST000807,2024-09-16,Vehicle,609500.0,403700.0,30,9.95,30476.46,15853.09,Salaried,648,207258.3,Approved,On-time,15255.08,Delhi,Low
LOAN007404,CUST001886,2024-09-16,Personal,201100.0,143200.0,35,14.32,16761.0,5924.49,Salaried,617,0.0,Approved,On-time,5029.18,Indore,Low
LOAN007690,CUST000268,2024-09-16,Education,619600.0,508600.0,117,11.14,24782.0,15022.4,Salaried,596,0.0,Approved,Late,7145.23,Surat,Low
LOAN002782,CUST001297,2024-09-16,Personal,145800.0,127700.0,55,13.13,50740.86,23155.31,Salaried,737,21042.8,Approved,On-time,3102.4,Mumbai,Mid
LOAN001402,CUST001072,2024-09-16,Personal,511800.0,503800.0,13,12.44,51365.05,23328.53,Unemployed,756,0.0,Approved,On-time,41624.07,Surat,Mid
LOAN007177,CUST001869,2024-09-17,Personal,369300.0,0.0,51,14.14,30777.62,11059.62,Unemployed,631,0.0,Rejected,Not Started,0.0,Surat,Low
LOAN007833,CUST002095,2024-09-17,Personal,667800.0,532600.0,29,13.4,142050.93,61492.13,Salaried,679,188755.47,Approved,On-time,21600.88,Delhi,High
LOAN000239,CUST002098,2024-09-17,Vehicle,1274800.0,0.0,34,9.96,72311.3,34092.27,Salaried,672,0.0,Rejected,Not Started,0.0,Chandigarh,Mid
LOAN007694,CUST002328,2024-09-17,Personal,394300.0,356700.0,19,14.37,66082.74,25462.5,Freelancer,610,0.0,Approved,On-time,21102.05,Hyderabad,Mid
LOAN003589,CUST000459,2024-09-17,Business,945200.0,850100.0,114,12.52,34652.93,15344.36,Freelancer,652,13500.78,Approved,On-time,12785.34,Bengaluru,Low
LOAN003558,CUST000497,2024-09-17,Education,1107300.0,817100.0,33,10.34,59455.83,21397.63,Unemployed,659,0.0,Approved,On-time,28553.37,Coimbatore,Mid
LOAN001879,CUST000835,2024-09-17,Home,2870100.0,0.0,349,8.82,47834.9,32543.6,Self-employed,708,3416.07,Rejected,Not Started,0.0,Kanpur,Mid
LOAN000464,CUST001401,2024-09-17,Education,2240600.0,0.0,31,10.87,140531.36,70261.72,Salaried,652,0.0,Rejected,Not Started,0.0,Ahmedabad,High
LOAN006128,CUST001659,2024-09-18,Home,1278900.0,898200.0,111,9.02,21314.47,8531.65,Salaried,623,14737.58,Approved,On-time,11960.37,Nagpur,Low
LOAN004772,CUST001503,2024-09-18,Personal,422700.0,280000.0,28,11.95,96529.47,29312.0,Salaried,822,0.0,Approved,On-time,11508.26,Indore,High
LOAN006206,CUST001260,2024-09-18,Gold,63800.0,43200.0,5,8.25,52746.6,17411.33,Salaried,749,0.0,Approved,On-time,8819.01,Jaipur,Mid
LOAN007272,CUST000218,2024-09-18,Gold,23100.0,21900.0,5,8.71,52727.81,27506.5,Salaried,729,0.0,Approved,On-time,4475.83,Nagpur,Mid
LOAN000099,CUST000828,2024-09-18,Home,2485200.0,2350400.0,185,8.58,87621.17,44491.13,Business,716,0.0,Approved,On-time,22947.43,Patna,High
LOAN005302,CUST000720,2024-09-18,Vehicle,525500.0,443700.0,65,10.62,26274.46,16039.75,Freelancer,616,108738.33,Approved,On-time,9006.08,Hyderabad,Low
LOAN000353,CUST001995,2024-09-18,Business,7500000.0,6529000.0,102,12.13,254529.45,101964.68,Business,720,208143.05,Approved,On-time,102876.96,Ludhiana,Premium
LOAN004065,CUST001957,2024-09-18,Business,3360900.0,3349600.0,67,12.04,112031.3,60358.3,Salaried,700,259098.88,Approved,On-time,68907.72,Chennai,High
LOAN006104,CUST000515,2024-09-18,Education,1269100.0,1069500.0,172,10.47,64216.54,35315.82,Salaried,704,97854.38,Approved,On-time,12031.65,Pune,Mid
LOAN002506,CUST002460,2024-09-18,Home,1120900.0,0.0,322,9.14,35267.59,16700.68,Unemployed,682,89544.14,Rejected,Not Started,0.0,Surat,Mid
LOAN004966,CUST001712,2024-09-18,Business,308500.0,237300.0,79,13.08,20618.44,15207.65,Salaried,611,26172.05,Approved,On-time,4495.81,Kolkata,Low
LOAN003927,CUST001354,2024-09-18,Gold,419300.0,0.0,30,8.41,371795.31,148120.09,Business,766,1093727.52,Rejected,Not Started,0.0,Indore,Premium
LOAN006343,CUST002893,2024-09-18,Business,800700.0,671300.0,40,13.09,26690.74,12010.78,Self-employed,604,82015.19,Approved,On-time,20799.25,Coimbatore,Low
LOAN003229,CUST000120,2024-09-19,Personal,594100.0,0.0,31,14.9,49507.9,27663.33,Salaried,563,74802.99,Rejected,Not Started,0.0,Pune,Mid
LOAN003252,CUST001710,2024-09-19,Vehicle,497100.0,413700.0,46,10.85,24855.23,13416.7,Self-employed,562,100417.61,Approved,Late,11033.04,Kolkata,Low
LOAN007473,CUST000256,2024-09-19,Home,1920800.0,0.0,211,8.79,36019.19,19606.97,Salaried,710,190451.73,Rejected,Not Started,0.0,Bengaluru,Mid
LOAN002166,CUST000466,2024-09-19,Business,2145900.0,1769100.0,98,12.15,130088.88,86545.48,Salaried,694,0.0,Approved,On-time,28549.61,Coimbatore,High
LOAN003150,CUST000524,2024-09-19,Personal,482000.0,385100.0,25,13.17,47293.9,23144.8,Salaried,731,67095.94,Approved,On-time,17697.6,Indore,Mid
LOAN006428,CUST002793,2024-09-20,Education,286100.0,242700.0,65,10.57,28387.81,20203.47,Freelancer,685,115586.51,Approved,On-time,4920.16,Vadodara,Low
LOAN002744,CUST001163,2024-09-20,Home,2232100.0,0.0,63,8.41,37201.33,19422.39,Business,738,0.0,Rejected,Not Started,0.0,Ludhiana,Mid
LOAN000122,CUST000198,2024-09-20,Education,1381500.0,1196300.0,171,10.29,55261.23,29068.6,Salaried,749,0.0,Approved,On-time,13360.94,Kolkata,Mid
LOAN001036,CUST002257,2024-09-20,Business,3154700.0,2471300.0,94,12.24,159716.06,86590.52,Self-employed,695,0.0,Approved,On-time,41002.02,Bhopal,High
LOAN005877,CUST002833,2024-09-20,Personal,1200000.0,1182600.0,16,13.14,452776.43,131625.55,Business,739,0.0,Approved,On-time,80979.11,Kolkata,Premium
LOAN006226,CUST000823,2024-09-20,Personal,333900.0,0.0,13,13.42,65280.45,49483.37,Salaried,671,0.0,Rejected,Not Started,0.0,Hyderabad,Mid
LOAN003510,CUST000042,2024-09-20,Personal,332900.0,0.0,54,14.82,27740.59,8229.78,Self-employed,597,0.0,Rejected,Not Started,0.0,Mumbai,Low
LOAN007819,CUST000680,2024-09-20,Personal,333600.0,307200.0,56,15.27,27798.55,14127.92,Salaried,559,28488.65,Approved,On-time,7703.87,Chandigarh,Low
LOAN007859,CUST000308,2024-09-20,Personal,326700.0,237500.0,18,13.16,56360.4,27687.95,Business,712,54662.92,Approved,On-time,14611.54,Nagpur,Mid
LOAN001830,CUST001864,2024-09-20,Education,1544700.0,1433100.0,134,9.98,61788.51,32694.52,Salaried,723,38949.69,Approved,On-time,17778.81,Lucknow,Mid
LOAN004259,CUST001992,2024-09-20,Home,4568200.0,2182200.0,245,8.36,131890.31,51062.18,Salaried,756,0.0,Approved,On-time,18596.9,Chennai,High
LOAN004162,CUST001899,2024-09-20,Home,5364800.0,5364800.0,344,8.76,89412.69,49869.02,Self-employed,727,120308.97,Approved,On-time,42657.29,Delhi,High
LOAN001887,CUST000418,2024-09-21,Vehicle,313400.0,284700.0,13,9.74,72813.85,24036.03,Salaried,738,16054.69,Approved,On-time,23164.4,Indore,Mid
LOAN006456,CUST002099,2024-09-21,Personal,808500.0,0.0,16,13.16,170514.31,106416.58,Self-employed,710,0.0,Rejected,Not Started,0.0,Bengaluru,High
LOAN002301,CUST000066,2024-09-21,Business,912400.0,0.0,72,12.86,30412.37,10085.06,Unemployed,629,167255.76,Rejected,Not Started,0.0,Chandigarh,Low
LOAN003484,CUST001157,2024-09-21,Vehicle,668500.0,0.0,74,10.19,99486.56,56697.96,Business,653,105305.34,Rejected,Not Started,0.0,Bengaluru,High
LOAN001033,CUST001693,2024-09-21,Vehicle,1127900.0,922500.0,48,9.98,56396.13,28521.22,Salaried,669,36069.88,Approved,On-time,23388.12,Patna,Mid
LOAN001571,CUST000966,2024-09-21,Personal,910800.0,901800.0,46,13.2,167449.74,108383.78,Salaried,694,607783.49,Approved,On-time,25086.13,Indore,High
LOAN006237,CUST002989,2024-09-21,Business,1914800.0,1899100.0,52,12.53,63826.43,24933.8,Business,709,0.0,Approved,On-time,47514.66,Hyderabad,Mid
LOAN007654,CUST000513,2024-09-21,Education,171300.0,148900.0,17,10.19,17242.79,8718.29,Self-employed,723,120546.35,Approved,On-time,9443.31,Delhi,Low
LOAN003536,CUST002556,2024-09-21,Personal,326100.0,302000.0,29,13.7,27177.42,11137.93,Salaried,667,0.0,Approved,On-time,12291.46,Nagpur,Low
LOAN006142,CUST000085,2024-09-21,Education,1211500.0,1075800.0,137,9.47,155873.48,47889.17,Salaried,826,708504.89,Approved,On-time,12876.0,Delhi,High
LOAN006606,CUST002363,2024-09-21,Gold,69500.0,63100.0,14,8.84,56317.65,26754.28,Business,654,126256.55,Approved,On-time,4760.12,Mumbai,Mid
LOAN007208,CUST002087,2024-09-21,Gold,68300.0,68300.0,3,8.99,119735.75,66081.29,Salaried,675,310127.62,Approved,On-time,23108.64,Patna,High
LOAN007097,CUST000333,2024-09-21,Personal,128400.0,0.0,28,13.73,149543.39,42113.03,Salaried,682,0.0,Rejected,Not Started,0.0,Coimbatore,High
LOAN004419,CUST000974,2024-09-22,Personal,388700.0,354300.0,19,13.97,32389.16,12962.18,Salaried,633,74714.42,Approved,On-time,20893.55,Indore,Low
LOAN000049,CUST002328,2024-09-22,Vehicle,782500.0,676200.0,77,9.73,39123.85,13067.55,Freelancer,716,0.0,Approved,On-time,11841.1,Hyderabad,Mid
LOAN005629,CUST001278,2024-09-22,Home,1530500.0,1045300.0,74,8.55,162981.1,63539.02,Salaried,736,240912.82,Approved,On-time,18224.41,Chandigarh,High
LOAN006987,CUST002015,2024-09-22,Personal,89500.0,69600.0,38,12.27,70792.26,28106.36,Salaried,792,0.0,Approved,On-time,2219.63,Bengaluru,Mid
LOAN006201,CUST002445,2024-09-22,Personal,613600.0,613600.0,39,11.1,177344.47,79020.09,Business,868,136592.91,Approved,On-time,18813.37,Nagpur,Premium
LOAN002766,CUST001046,2024-09-22,Business,2144700.0,1708000.0,103,12.52,71489.16,42415.25,Freelancer,664,164106.44,Approved,On-time,27137.08,Pune,Mid
LOAN003001,CUST000958,2024-09-22,Vehicle,1829900.0,1754000.0,76,9.01,283502.18,142766.75,Salaried,808,0.0,Approved,On-time,30370.87,Kanpur,Premium
LOAN000043,CUST001952,2024-09-22,Personal,932200.0,0.0,13,14.73,77683.12,36001.09,Salaried,572,82247.7,Rejected,Not Started,0.0,Bhopal,High
LOAN001413,CUST001072,2024-09-23,Business,265800.0,0.0,19,12.85,49152.55,25356.3,Freelancer,652,0.0,Rejected,Not Started,0.0,Surat,Mid
LOAN005892,CUST002813,2024-09-23,Gold,194200.0,141900.0,32,8.97,37689.5,24334.98,Salaried,605,230778.59,Approved,Late,5002.32,Bhopal,Mid
LOAN001285,CUST002705,2024-09-23,Personal,1200000.0,1025700.0,29,12.83,397560.02,211183.96,Business,748,0.0,Approved,On-time,41322.33,Delhi,Premium
LOAN001247,CUST000062,2024-09-23,Gold,406500.0,383300.0,35,9.08,156616.27,93490.66,Self-employed,677,0.0,Approved,On-time,12506.65,Bengaluru,High
LOAN000521,CUST001944,2024-09-24,Home,3455300.0,2335400.0,262,8.81,57587.94,25124.57,Salaried,661,149910.02,Approved,On-time,20103.39,Coimbatore,Mid
LOAN006389,CUST002165,2024-09-24,Personal,257500.0,225100.0,58,14.36,60805.36,43158.54,Salaried,637,0.0,Approved,On-time,5404.72,Ahmedabad,Mid
LOAN004025,CUST002185,2024-09-24,Personal,584800.0,483800.0,49,13.29,48736.06,15008.97,Salaried,684,93481.6,Approved,On-time,12846.9,Patna,Mid
LOAN005482,CUST002463,2024-09-24,Home,1150200.0,845000.0,310,8.82,19169.79,10909.57,Self-employed,654,17153.14,Approved,On-time,6926.19,Mumbai,Low
LOAN007639,CUST000360,2024-09-24,Vehicle,1072900.0,886900.0,45,9.72,66203.36,24940.14,Salaried,682,164057.1,Approved,On-time,23597.4,Kanpur,Mid
LOAN003517,CUST001141,2024-09-24,Vehicle,1929400.0,1595200.0,76,10.0,144331.53,53858.83,Freelancer,677,206692.83,Approved,On-time,28417.57,Jaipur,High
LOAN007095,CUST001346,2024-09-24,Personal,892100.0,799800.0,13,12.17,178792.42,82775.68,Business,793,1013700.59,Approved,On-time,65978.82,Lucknow,Premium
LOAN001123,CUST002847,2024-09-24,Education,1194200.0,1099800.0,12,10.5,47767.29,25356.37,Self-employed,646,0.0,Approved,On-time,96945.83,Hyderabad,Mid
LOAN004447,CUST000123,2024-09-24,Gold,750000.0,750000.0,18,8.1,270829.74,153830.26,Salaried,760,728966.18,Approved,On-time,44389.46,Indore,Premium
LOAN006632,CUST002088,2024-09-24,Home,2517000.0,1826700.0,191,8.52,117398.49,51849.88,Salaried,763,1823.09,Approved,On-time,17500.46,Delhi,High
LOAN004959,CUST002155,2024-09-25,Home,7805800.0,5201600.0,87,8.8,482922.11,179382.93,Salaried,762,0.0,Approved,On-time,81087.16,Mumbai,Premium
LOAN002182,CUST000901,2024-09-25,Home,2336000.0,2305200.0,298,8.99,51814.53,36228.25,Salaried,714,486816.14,Approved,On-time,19364.1,Nagpur,Mid
LOAN002717,CUST002358,2024-09-25,Personal,697900.0,479400.0,47,14.01,58160.52,29961.81,Salaried,619,148492.31,Approved,On-time,13311.12,Bengaluru,Mid
LOAN002125,CUST002490,2024-09-25,Education,701700.0,608000.0,59,10.9,64816.63,27824.43,Salaried,590,141363.16,Approved,On-time,13357.52,Kanpur,Mid
LOAN001125,CUST001420,2024-09-25,Education,1246600.0,958500.0,65,11.53,49864.38,21937.52,Salaried,531,0.0,Approved,Late,19895.66,Kolkata,Mid
LOAN000788,CUST001713,2024-09-25,Business,1151200.0,895200.0,81,11.96,47451.18,25752.22,Business,718,0.0,Approved,On-time,16158.86,Chennai,Mid
LOAN007166,CUST002821,2024-09-25,Business,2845100.0,2675700.0,31,11.84,288763.39,155207.59,Salaried,772,0.0,Approved,On-time,100606.72,Pune,Premium
